id_document1,id_document2,rules,similarity
32608,None,None,NO_DUPLICATE
31556,None,None,NO_DUPLICATE
31371,None,None,NO_DUPLICATE
32955,None,None,NO_DUPLICATE
32818,None,None,NO_DUPLICATE
43142, | 10915/196742, ThesisRule = 0.5 | GeneralRule = 0.75 | DoiRule =A |--,NEAR_DUPLICATE
43242,None,None,NO_DUPLICATE
32912,None,None,NO_DUPLICATE
32700,None,None,NO_DUPLICATE
32768,None,None,NO_DUPLICATE
43385,None,None,NO_DUPLICATE
39695, | 10915/38756, ThesisRule = 1 | GeneralRule = 0.75 | DoiRule =A |--,DUPLICATE
31082,None,None,NO_DUPLICATE
36058, | 10915/56897, ThesisRule = 1 | GeneralRule = 0.75 | DoiRule =A |--,DUPLICATE
32744,None,None,NO_DUPLICATE
32754, | 10915/67315, ThesisRule = 1 | GeneralRule = 0.75 | DoiRule =A |--,DUPLICATE
32540,None,None,NO_DUPLICATE
32748,None,None,NO_DUPLICATE
32813,None,None,NO_DUPLICATE
32922,None,None,NO_DUPLICATE
32635,None,None,NO_DUPLICATE
32836,None,None,NO_DUPLICATE
43227,None,None,NO_DUPLICATE
43150,None,None,NO_DUPLICATE
43129,None,None,NO_DUPLICATE
32821,None,None,NO_DUPLICATE
32603,None,None,NO_DUPLICATE
32826,None,None,NO_DUPLICATE
43110,None,None,NO_DUPLICATE
32619,None,None,NO_DUPLICATE
43155,None,None,NO_DUPLICATE
39570,None,None,NO_DUPLICATE
32811,None,None,NO_DUPLICATE
32724,None,None,NO_DUPLICATE
43541, | 10915/85363 | 10915/85365, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |-- GeneralRule = 0.75 | DoiRule =A |--,DUPLICATE
32833,None,None,NO_DUPLICATE
43533,None,None,NO_DUPLICATE
43316,None,None,NO_DUPLICATE
32565,None,None,NO_DUPLICATE
43167,None,None,NO_DUPLICATE
43238,None,None,NO_DUPLICATE
32696,None,None,NO_DUPLICATE
43524, | 10915/69629, ThesisRule = 1 | GeneralRule = 0.75 | DoiRule =A |--,DUPLICATE
43187,None,None,NO_DUPLICATE
43251,None,None,NO_DUPLICATE
44692,None,None,NO_DUPLICATE
44693,None,None,NO_DUPLICATE
43230,None,None,NO_DUPLICATE
43215, | 10915/191574, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43125,None,None,NO_DUPLICATE
43107,None,None,NO_DUPLICATE
32644,None,None,NO_DUPLICATE
32501,None,None,NO_DUPLICATE
32808,None,None,NO_DUPLICATE
43116,None,None,NO_DUPLICATE
32803,None,None,NO_DUPLICATE
32611,None,None,NO_DUPLICATE
32659,None,None,NO_DUPLICATE
32979,None,None,NO_DUPLICATE
43549,None,None,NO_DUPLICATE
39340,None,None,NO_DUPLICATE
43515, | 10915/67831, ThesisRule = 0.5 | GeneralRule = 0.75 | DoiRule =A |--,NEAR_DUPLICATE
43499,None,None,NO_DUPLICATE
32589,None,None,NO_DUPLICATE
43567, | 10915/164603, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32798,None,None,NO_DUPLICATE
32829,None,None,NO_DUPLICATE
43193,None,None,NO_DUPLICATE
43241,None,None,NO_DUPLICATE
43114,None,None,NO_DUPLICATE
32579,None,None,NO_DUPLICATE
32676,None,None,NO_DUPLICATE
32860,None,None,NO_DUPLICATE
43124,None,None,NO_DUPLICATE
43144, | 10915/196876, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32666,None,None,NO_DUPLICATE
32675,None,None,NO_DUPLICATE
43257,None,None,NO_DUPLICATE
32633,None,None,NO_DUPLICATE
43551,None,None,NO_DUPLICATE
32747,None,None,NO_DUPLICATE
32624,None,None,NO_DUPLICATE
44162,None,None,NO_DUPLICATE
44163,None,None,NO_DUPLICATE
44164,None,None,NO_DUPLICATE
32661,None,None,NO_DUPLICATE
44165,None,None,NO_DUPLICATE
44166,None,None,NO_DUPLICATE
43470,None,None,NO_DUPLICATE
41805, | 10915/51919, ThesisRule = 1 | GeneralRule = 0.75 | DoiRule =A |--,DUPLICATE
29896, | 10915/4220, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
